SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Sales Amount,Unit Price Discount Pct
58408003,-1,12684,478,20191022,20191101,20191029,9,1,9.99,9.99,3.7363,3.7363,9.99,0
58573002,-1,12994,478,20191025,20191104,20191101,9,1,9.99,9.99,3.7363,3.7363,9.99,0
58593002,-1,29321,478,20191026,20191105,20191102,9,1,9.99,9.99,3.7363,3.7363,9.99,0
58631002,-1,13079,478,20191026,20191105,20191102,9,1,9.99,9.99,3.7363,3.7363,9.99,0
58716001,-1,24268,478,20191028,20191107,20191104,9,1,9.99,9.99,3.7363,3.7363,9.99,0
58842001,-1,11463,478,20191030,20191109,20191106,9,1,9.99,9.99,3.7363,3.7363,9.99,0
58891002,-1,12014,478,20191030,20191109,20191106,9,1,9.99,9.99,3.7363,3.7363,9.99,0
59082002,-1,18199,478,20191031,20191110,20191107,9,1,9.99,9.99,3.7363,3.7363,9.99,0
59345001,-1,29117,478,20191104,20191114,20191111,9,1,9.99,9.99,3.7363,3.7363,9.99,0
59499002,-1,11466,478,20191106,20191116,20191113,9,1,9.99,9.99,3.7363,3.7363,9.99,0
59712001,-1,28947,478,20191109,20191119,20191116,9,1,9.99,9.99,3.7363,3.7363,9.99,0
59713001,-1,29120,478,20191109,20191119,20191116,9,1,9.99,9.99,3.7363,3.7363,9.99,0
60026002,-1,13089,478,20191113,20191123,20191120,9,1,9.99,9.99,3.7363,3.7363,9.99,0
60181002,-1,23330,478,20191116,20191126,20191123,9,1,9.99,9.99,3.7363,3.7363,9.99,0
60254002,-1,19566,478,20191117,20191127,20191124,9,1,9.99,9.99,3.7363,3.7363,9.99,0
60384002,-1,18258,478,20191119,20191129,20191126,9,1,9.99,9.99,3.7363,3.7363,9.99,0
60648001,-1,15232,478,20191123,20191203,20191130,9,1,9.99,9.99,3.7363,3.7363,9.99,0
60769001,-1,15235,478,20191125,20191205,20191202,9,1,9.99,9.99,3.7363,3.7363,9.99,0
60770001,-1,24267,478,20191125,20191205,20191202,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61101004,-1,20631,478,20191130,20191210,20191207,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61320001,-1,28943,478,20191202,20191212,20191209,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61373001,-1,11122,478,20191203,20191213,20191210,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61473002,-1,13135,478,20191204,20191214,20191211,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61486001,-1,29188,478,20191205,20191215,20191212,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61525003,-1,13650,478,20191205,20191215,20191212,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61540002,-1,22176,478,20191206,20191216,20191213,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61662002,-1,25001,478,20191208,20191218,20191215,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61719002,-1,13651,478,20191208,20191218,20191215,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61842003,-1,13626,478,20191210,20191220,20191217,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61856002,-1,11118,478,20191211,20191221,20191218,9,1,9.99,9.99,3.7363,3.7363,9.99,0
61977002,-1,11116,478,20191213,20191223,20191220,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62078002,-1,11992,478,20191214,20191224,20191221,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62165001,-1,28951,478,20191216,20191226,20191223,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62166001,-1,15240,478,20191216,20191226,20191223,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62290001,-1,28956,478,20191218,20191228,20191225,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62384003,-1,13646,478,20191219,20191229,20191226,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62458002,-1,12251,478,20191220,20191230,20191227,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62476002,-1,11068,478,20191221,20191231,20191228,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62520002,-1,13119,478,20191221,20191231,20191228,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62700001,-1,11114,478,20191225,20200104,20200101,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62807002,-1,12252,478,20191226,20200105,20200102,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62809002,-1,13643,478,20191226,20200105,20200102,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62822001,-1,11753,478,20191227,20200106,20200103,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62865002,-1,13638,478,20191227,20200106,20200103,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62932002,-1,13133,478,20191228,20200107,20200104,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62934004,-1,13630,478,20191228,20200107,20200104,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62935002,-1,13955,478,20191228,20200107,20200104,9,1,9.99,9.99,3.7363,3.7363,9.99,0
62947001,-1,15261,478,20191229,20200108,20200105,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63067001,-1,29122,478,20191231,20200110,20200107,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63109002,-1,13126,478,20191231,20200110,20200107,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63350005,-1,14215,478,20200101,20200111,20200108,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63435002,-1,18292,478,20200103,20200113,20200110,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63483002,-1,11999,478,20200103,20200113,20200110,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63484003,-1,11996,478,20200103,20200113,20200110,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63605002,-1,14032,478,20200105,20200115,20200112,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63626001,-1,29118,478,20200106,20200116,20200113,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63679003,-1,14211,478,20200106,20200116,20200113,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63691001,-1,15241,478,20200107,20200117,20200114,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63800002,-1,13971,478,20200108,20200118,20200115,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63887002,-1,18221,478,20200110,20200120,20200117,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63889001,-1,15581,478,20200110,20200120,20200117,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63937002,-1,14225,478,20200110,20200120,20200117,9,1,9.99,9.99,3.7363,3.7363,9.99,0
63994002,-1,14671,478,20200111,20200121,20200118,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64001002,-1,17724,478,20200112,20200122,20200119,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64042005,-1,11032,478,20200112,20200122,20200119,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64302001,-1,15603,478,20200117,20200127,20200124,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64362002,-1,14046,478,20200117,20200127,20200124,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64383001,-1,29189,478,20200118,20200128,20200125,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64434002,-1,14031,478,20200118,20200128,20200125,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64510003,-1,14218,478,20200119,20200129,20200126,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64599002,-1,14039,478,20200120,20200130,20200127,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64600002,-1,14064,478,20200120,20200130,20200127,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64622004,-1,11951,478,20200121,20200131,20200128,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64675003,-1,17242,478,20200121,20200131,20200128,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64680002,-1,21372,478,20200122,20200201,20200129,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64681002,-1,28944,478,20200122,20200201,20200129,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64776002,-1,18196,478,20200123,20200202,20200130,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64792001,-1,15242,478,20200124,20200203,20200131,9,1,9.99,9.99,3.7363,3.7363,9.99,0
64959001,-1,25017,478,20200127,20200206,20200203,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65144002,-1,14210,478,20200129,20200208,20200205,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65334001,-1,29320,478,20200130,20200209,20200206,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65382002,-1,14276,478,20200130,20200209,20200206,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65615002,-1,14238,478,20200203,20200213,20200210,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65635003,-1,22925,478,20200204,20200214,20200211,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65685002,-1,17331,478,20200205,20200215,20200212,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65750002,-1,17333,478,20200206,20200216,20200213,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65854002,-1,15121,478,20200207,20200217,20200214,9,1,9.99,9.99,3.7363,3.7363,9.99,0
65856003,-1,14308,478,20200207,20200217,20200214,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66061003,-1,14681,478,20200210,20200220,20200217,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66064003,-1,14235,478,20200210,20200220,20200217,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66086002,-1,29121,478,20200211,20200221,20200218,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66137003,-1,14302,478,20200211,20200221,20200218,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66265003,-1,15604,478,20200214,20200224,20200221,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66266002,-1,24269,478,20200214,20200224,20200221,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66417002,-1,14310,478,20200216,20200226,20200223,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66440003,-1,24483,478,20200217,20200227,20200224,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66618002,-1,15130,478,20200219,20200229,20200226,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66649001,-1,15598,478,20200220,20200301,20200227,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66750002,-1,12574,478,20200221,20200302,20200228,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66821002,-1,12007,478,20200222,20200303,20200229,9,1,9.99,9.99,3.7363,3.7363,9.99,0
66885002,-1,17256,478,20200224,20200305,20200302,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67249005,-1,14300,478,20200229,20200310,20200307,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67389002,-1,15586,478,20200301,20200311,20200308,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67390002,-1,15135,478,20200301,20200311,20200308,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67423002,-1,16481,478,20200302,20200312,20200309,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67483002,-1,17288,478,20200303,20200313,20200310,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67549002,-1,15184,478,20200303,20200313,20200310,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67551002,-1,15150,478,20200303,20200313,20200310,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67630002,-1,15589,478,20200304,20200314,20200311,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67646002,-1,18730,478,20200305,20200315,20200312,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67685002,-1,15171,478,20200305,20200315,20200312,9,1,9.99,9.99,3.7363,3.7363,9.99,0
67971001,-1,25009,478,20200310,20200320,20200317,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68035001,-1,24253,478,20200311,20200321,20200318,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68137002,-1,12583,478,20200312,20200322,20200319,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68155002,-1,19101,478,20200313,20200323,20200320,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68383002,-1,15585,478,20200316,20200326,20200323,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68524002,-1,18201,478,20200318,20200328,20200325,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68607002,-1,12581,478,20200319,20200329,20200326,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68743001,-1,11467,478,20200322,20200401,20200329,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68791002,-1,15179,478,20200322,20200401,20200329,9,1,9.99,9.99,3.7363,3.7363,9.99,0
68893001,-1,28941,478,20200324,20200403,20200331,9,1,9.99,9.99,3.7363,3.7363,9.99,0
69072003,-1,15596,478,20200326,20200405,20200402,9,1,9.99,9.99,3.7363,3.7363,9.99,0
69166002,-1,17325,478,20200328,20200407,20200404,9,1,9.99,9.99,3.7363,3.7363,9.99,0
69169001,-1,29123,478,20200328,20200407,20200404,9,1,9.99,9.99,3.7363,3.7363,9.99,0
69247002,-1,17324,478,20200329,20200408,20200405,9,1,9.99,9.99,3.7363,3.7363,9.99,0
69633002,-1,17295,478,20200331,20200410,20200407,9,1,9.99,9.99,3.7363,3.7363,9.99,0
69728002,-1,29119,478,20200402,20200412,20200409,9,1,9.99,9.99,3.7363,3.7363,9.99,0
69798002,-1,15715,478,20200403,20200413,20200410,9,1,9.99,9.99,3.7363,3.7363,9.99,0
69951001,-1,28938,478,20200405,20200415,20200412,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70025002,-1,11121,478,20200406,20200416,20200413,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70075002,-1,15725,478,20200406,20200416,20200413,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70097001,-1,29296,478,20200407,20200417,20200414,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70226002,-1,12585,478,20200408,20200418,20200415,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70436003,-1,15229,478,20200411,20200421,20200418,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70460002,-1,25013,478,20200412,20200422,20200419,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70581003,-1,15733,478,20200413,20200423,20200420,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70729002,-1,18204,478,20200415,20200425,20200422,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70731003,-1,15799,478,20200415,20200425,20200422,9,1,9.99,9.99,3.7363,3.7363,9.99,0
70860002,-1,15732,478,20200417,20200427,20200424,9,1,9.99,9.99,3.7363,3.7363,9.99,0
71076003,-1,15754,478,20200420,20200430,20200427,9,1,9.99,9.99,3.7363,3.7363,9.99,0
71222002,-1,17327,478,20200423,20200503,20200430,9,1,9.99,9.99,3.7363,3.7363,9.99,0
71289001,-1,25019,478,20200424,20200504,20200501,9,1,9.99,9.99,3.7363,3.7363,9.99,0
71333003,-1,15724,478,20200424,20200504,20200501,9,1,9.99,9.99,3.7363,3.7363,9.99,0
71356002,-1,15605,478,20200425,20200505,20200502,9,1,9.99,9.99,3.7363,3.7363,9.99,0
71563002,-1,22920,478,20200428,20200508,20200505,9,1,9.99,9.99,3.7363,3.7363,9.99,0
71567001,-1,15217,478,20200428,20200508,20200505,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72061002,-1,13035,478,20200503,20200513,20200510,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72062002,-1,16684,478,20200503,20200513,20200510,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72135001,-1,15791,478,20200504,20200514,20200511,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72193001,-1,28958,478,20200505,20200515,20200512,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72331002,-1,17504,478,20200506,20200516,20200513,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72495004,-1,13111,478,20200508,20200518,20200515,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72625002,-1,14048,478,20200510,20200520,20200517,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72645001,-1,11102,478,20200511,20200521,20200518,9,1,9.99,9.99,3.7363,3.7363,9.99,0
72732002,-1,29193,478,20200512,20200522,20200519,9,1,9.99,9.99,3.7363,3.7363,9.99,0
73076003,-1,13108,478,20200516,20200526,20200523,9,1,9.99,9.99,3.7363,3.7363,9.99,0
73313002,-1,11929,478,20200519,20200529,20200526,9,1,9.99,9.99,3.7363,3.7363,9.99,0
73343001,-1,24245,478,20200520,20200530,20200527,9,1,9.99,9.99,3.7363,3.7363,9.99,0
73470002,-1,16639,478,20200521,20200531,20200528,9,1,9.99,9.99,3.7363,3.7363,9.99,0
73694002,-1,13968,478,20200524,20200603,20200531,9,1,9.99,9.99,3.7363,3.7363,9.99,0
73764002,-1,16348,478,20200525,20200604,20200601,9,1,9.99,9.99,3.7363,3.7363,9.99,0
73788004,-1,16686,478,20200526,20200605,20200602,9,1,9.99,9.99,3.7363,3.7363,9.99,0
73924002,-1,11048,478,20200527,20200606,20200603,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74103001,-1,28955,478,20200530,20200609,20200606,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74151002,-1,17500,478,20200531,20200610,20200607,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74153001,-1,29305,478,20200531,20200610,20200607,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74223001,-1,28946,478,20200601,20200611,20200608,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74279002,-1,11115,478,20200602,20200612,20200609,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74419001,-1,28960,478,20200604,20200614,20200611,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74557001,-1,11094,478,20200607,20200617,20200614,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74655002,-1,24495,478,20200608,20200618,20200615,9,1,9.99,9.99,3.7363,3.7363,9.99,0
74845003,-1,13140,478,20200611,20200621,,9,1,9.99,9.99,3.7363,3.7363,9.99,0
75001001,-1,11123,478,20200614,20200624,,9,1,9.99,9.99,3.7363,3.7363,9.99,0
51215001,-1,11108,361,20190602,20190612,20190609,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
51235001,-1,11105,361,20190603,20190613,20190610,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
51282001,-1,11008,361,20190606,20190616,20190613,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
51315001,-1,11003,361,20190608,20190618,20190615,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
51385001,-1,11070,361,20190612,20190622,20190619,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
51421001,-1,11010,361,20190614,20190624,20190621,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
51581001,-1,11007,361,20190624,20190704,20190701,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
51650001,-1,11011,361,20190628,20190708,20190705,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
52458001,-1,11457,361,20190712,20190722,20190719,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
53176001,-1,11096,361,20190726,20190805,20190802,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
53971001,-1,11099,361,20190807,20190817,20190814,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
54031001,-1,11907,361,20190808,20190818,20190815,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
54242001,-1,11976,361,20190812,20190822,20190819,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
54367001,-1,11110,361,20190814,20190824,20190821,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
54423001,-1,11903,361,20190815,20190825,20190822,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
54519001,-1,11097,361,20190817,20190827,20190824,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
55026001,-1,11909,361,20190826,20190905,20190902,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
55133001,-1,11967,361,20190828,20190907,20190904,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
55374001,-1,12341,361,20190831,20190910,20190907,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
55446001,-1,12349,361,20190901,20190911,20190908,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
55499001,-1,12676,361,20190902,20190912,20190909,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
55667001,-1,12680,361,20190905,20190915,20190912,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
55668001,-1,12347,361,20190905,20190915,20190912,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
56010001,-1,11989,361,20190911,20190921,20190918,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
56114001,-1,12670,361,20190913,20190923,20190920,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
56218001,-1,12340,361,20190915,20190925,20190922,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
56327001,-1,12001,361,20190917,20190927,20190924,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
56751001,-1,12677,361,20190925,20191005,20191002,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
56903001,-1,11120,361,20190928,20191008,20191005,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
57473001,-1,13012,361,20191005,20191015,20191012,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
57474001,-1,11897,361,20191005,20191015,20191012,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
57521001,-1,11756,361,20191006,20191016,20191013,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
57737001,-1,13000,361,20191010,20191020,20191017,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
58066001,-1,12694,361,20191016,20191026,20191023,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
58242001,-1,12699,361,20191019,20191029,20191026,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
58405001,-1,12999,361,20191022,20191101,20191029,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
58461001,-1,12683,361,20191023,20191102,20191030,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
58573001,-1,12994,361,20191025,20191104,20191101,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
58632001,-1,13081,361,20191026,20191105,20191102,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
58690001,-1,11919,361,20191027,20191106,20191103,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
58889001,-1,12698,361,20191030,20191109,20191106,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
60026001,-1,13089,361,20191113,20191123,20191120,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
60614001,-1,13091,361,20191122,20191202,20191129,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
61842001,-1,13626,361,20191210,20191220,20191217,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
61911001,-1,13618,361,20191211,20191221,20191218,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
62145001,-1,13637,361,20191215,20191225,20191222,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
62678001,-1,13139,361,20191224,20200103,20191231,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
63350001,-1,14215,361,20200101,20200111,20200108,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
63604001,-1,14214,361,20200105,20200115,20200112,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
63605001,-1,14032,361,20200105,20200115,20200112,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
63737001,-1,11034,361,20200107,20200117,20200114,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
63738001,-1,14030,361,20200107,20200117,20200114,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
64165001,-1,11993,361,20200114,20200124,20200121,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
64433001,-1,12005,361,20200118,20200128,20200125,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
64599001,-1,14039,361,20200120,20200130,20200127,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
65010001,-1,14033,361,20200127,20200206,20200203,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
65383001,-1,14287,361,20200130,20200209,20200206,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
65610001,-1,15122,361,20200203,20200213,20200210,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
65784001,-1,14299,361,20200206,20200216,20200213,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
66064001,-1,14235,361,20200210,20200220,20200217,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
66417001,-1,14310,361,20200216,20200226,20200223,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
66821001,-1,12007,361,20200222,20200303,20200229,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
67004001,-1,14279,361,20200225,20200306,20200303,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
67187001,-1,15129,361,20200228,20200309,20200306,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
67249001,-1,14300,361,20200229,20200310,20200307,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
67390001,-1,15135,361,20200301,20200311,20200308,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
67550001,-1,15219,361,20200303,20200313,20200310,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
67743001,-1,15134,361,20200306,20200316,20200313,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68009001,-1,15192,361,20200310,20200320,20200317,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68065001,-1,15223,361,20200311,20200321,20200318,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68252001,-1,13010,361,20200314,20200324,20200321,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68383001,-1,15585,361,20200316,20200326,20200323,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68720001,-1,15587,361,20200321,20200331,20200328,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68786001,-1,13007,361,20200322,20200401,20200329,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68791001,-1,15179,361,20200322,20200401,20200329,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68861001,-1,15576,361,20200323,20200402,20200330,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
68862001,-1,15152,361,20200323,20200402,20200330,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
69064001,-1,15220,361,20200326,20200405,20200402,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
70076001,-1,13049,361,20200406,20200416,20200413,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
70227001,-1,15756,361,20200408,20200418,20200415,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
70228001,-1,13050,361,20200408,20200418,20200415,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
72106001,-1,13974,361,20200503,20200513,20200510,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
72107001,-1,13134,361,20200503,20200513,20200510,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
72253001,-1,16620,361,20200505,20200515,20200512,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
72334001,-1,16180,361,20200506,20200516,20200513,9,1,2294.99,2294.99,1251.9813,1251.9813,2294.99,0
